origins,destinations,path,free_flow_time
77,34,-679068326#3 679068326#3 101411570 -101749462 101749462 282689981#1 -120511301 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583 526438862#2 101418589 -1200809291,2.8972004144977292
77,34,-679068326#3 -679068326#2 679068326#2 679068326#3 101411570 282689981#1 -120511301 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583 526438862#2 101418589 -1200809291,2.5969803264625146
78,44,-101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068,0.9177556263686182
78,44,-101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 687927789#0 416428068,1.1701315371360927
78,44,-101746498#0 47374680#6 47374680#7 -101749451 101749451 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068,1.4467272150040722
78,44,-101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -120511301 120509990 120509991 282689983#0 282689983#1 71324342 416428068,1.836022933291387
78,63,-101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 -101600741#3 -101600741#2,3.054160886816929
78,63,-101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 -101600741#3 -101600741#2,2.9095244577312562
78,63,-101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 1164659927#1 1164659928 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 -101600741#3 -101600741#2,3.0654854166288543
78,63,-101746498#0 -47374680#5 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 -101600741#3 -101600741#2,3.3941568852162893
79,1,463830226#1 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 -416373452 101418587 464265154,2.08128635183375
79,1,463830226#1 101411570 -101749462 101749462 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 -416373452 101418587 464265154,2.588869385047035
79,1,463830226#1 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 282689983#1 71324342 416428068 -697042776#1 42762429 1323419246 -416373452 101418587 464265154,1.9555104547218454
79,1,463830226#1 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419247 -1323419247 1323419246 -416373452 101418587 464265154,2.316560461477607
80,12,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 101605219 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,4.0135936015875044
80,12,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 100488715#6 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,3.9216710298230177
80,12,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 47374680#0 -47374680#0 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 100488715#6 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,4.008025571639744
80,12,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 -102037781 102037781 100488715#2 100488715#3 100488715#4 100488715#5 100488715#6 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,3.970147151733265
80,53,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -282689981#1 -282689981#0 -679068326#3 416375814 71324343#1 71324343#2 71324343#3,4.256715630816762
80,53,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -282689981#1 -282689981#0 -679068326#3 416375814 71324343#1 71324343#2 71324343#3,3.577929991290974
80,53,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -282689981#1 -282689981#0 -679068326#3 -679068326#2 -101415864#1 -101415864#0 71324343#2 71324343#3,4.250582853731846
80,53,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -282689981#1 -282689981#0 -679068326#3 -679068326#2 -101415864#1 -101415864#0 71324343#2 71324343#3,3.571797214206058
81,55,-101787498 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 -71223800#7 -71223800#6 -71223800#5 -71223800#4 -71223800#3 -71223800#2 -71223800#1,4.728691836887237
81,55,-101787498 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 -71223800#7 -71223800#6 -71223800#5 -71223800#4 -71223800#3 -71223800#2 -71223800#1,4.719609211756551
81,55,-101787498 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 -71223800#7 -71223800#6 -71223800#5 -71223800#4 -71223800#3 -71223800#2 -71223800#1,5.973976098900177
81,55,-101787498 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 -71223800#7 -71223800#6 -71223800#5 -71223800#4 -71223800#3 -71223800#2 -71223800#1,5.295190459374388
82,18,101784499#1 479315694 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 -283490977#0 -1323419243,1.37599791536485
82,18,101784499#1 479315694 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243,1.385080540495536
82,18,101784499#1 479315694 101787498 101786553#1 -101786553#1 -101787498 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243,1.606909271988133
82,18,101784499#1 479315694 336860316#0 336860316#1 -120511144#1 120511144#1 -336860316#1 101784793 -101784793 -336860316#0 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 -283490977#0 -1323419243,2.635260439669028
82,56,101784499#1 479315694 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -282689981#1 -282689981#0 -679068326#3 -679068326#2 -679068326#1 -679068326#0 -1006827381 101417074 71324343#8 71324343#9 71324343#11 659283000#7 659283000#8 659283000#9 659283000#11 1047412915 1047412911 1047412914 1047412913 -1047412913 1047412912#0,4.304786867950926
82,56,101784499#1 479315694 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 101417074 71324343#8 71324343#9 71324343#11 659283000#7 659283000#8 659283000#9 659283000#11 1047412915 1047412911 1047412914 1047412913 -1047412913 1047412912#0,5.05437545788654
82,56,101784499#1 479315694 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 101417074 71324343#8 71324343#9 71324343#11 659283000#7 659283000#8 659283000#9 659283000#11 1047412915 1047412911 1047412914 1047412913 -1047412913 1047412912#0,5.629956705504377
82,56,101784499#1 479315694 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 101417074 71324343#8 71324343#9 71324343#11 659283000#7 659283000#8 659283000#9 659283000#11 1047412915 1047412911 1047412914 1047412913 -1047412913 1047412912#0,6.308742345030165
82,92,101784499#1 479315694 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101749449#1 101746514 -101746514,2.3684613370186085
82,92,101784499#1 479315694 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 101415865#1 101415865#2 173532317#2 173532317#3 -283490977#1 47374680#0 47374680#1 101415865#0 -101749449#1 101746514 -101746514,4.311079550610741
82,92,101784499#1 479315694 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101415865#0 101415865#0 -101749449#1 101746514 -101746514,3.3860283638293334
82,92,101784499#1 479315694 101787498 101786553#1 101786553#2 -173532317#2 -173532317#1 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746514,2.3985789276113616
83,39,101418583 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 47374680#4 47374664 -47374664,3.2244116711432778
83,39,101418583 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 47374665#0 47374666 -42762427 16648700 1323419243 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374664 -47374664,5.39188556634747
83,39,101418583 526438862#2 101418589 -101418589 1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 184568063 76867740 1323419243 120511145 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374664 -47374664,3.597315328180259
83,39,101418583 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 47374680#4 47374680#5 -47374680#5 47374664 -47374664,3.5644076695426374
84,3,-47374664 -47374680#4 47374665#0 47374666 -42762427 16648700 1323419243 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,3.3311327496747056
84,3,-47374664 -47374680#4 -47374680#3 -47374680#2 -47374680#1 -47374680#0 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.501671611769258
84,3,-47374664 47374680#5 -47374680#5 -47374680#4 -47374680#3 -47374680#2 -47374680#1 -47374680#0 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.841667610168618
84,3,-47374664 -47374680#4 47374665#0 47374666 659281081#0 1323419244 76867740 1323419243 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,3.540416463160099
84,10,-47374664 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583,1.5367522805331817
84,10,-47374664 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 71324347#0 -120511302 120511302 71324347#1 71324347#2 71324347#3 101418583,1.8776395707010474
84,10,-47374664 47374680#5 47374680#6 47374680#7 47374680#8 -47374680#8 -101749451 101749451 -47374680#7 -47374680#6 101746498#0 -101746498#0 -47374680#5 -47374680#4 47374665#0 47374666 659281081#0 659281081#1 526438862#0 526438862#1 526438862#2 101418589 625955757 71324347#2 71324347#3 101418583,5.013055581945007
84,10,-47374664 47374680#5 47374680#6 47374680#7 47374680#8 101411571#1 -101411571#1 -101411571#0 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583,1.5427997967318858
85,29,-101749451 101749451 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 -619184994,1.7220654856615072
85,29,-101749451 101749451 47374680#8 -101411571#0 120511301 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 -619184994,2.6403327925842763
85,29,-101749451 101749451 47374680#8 101411571#1 -101411571#1 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 -619184994,1.7281130018602113
85,29,-101749451 101749451 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 -282689984#1 282689984#1 619185406 619184994 -619184994,1.7864043385532757
86,9,47374680#2 47374680#3 47374665#0 47374666 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,2.9671350411600534
86,9,47374680#2 47374680#3 47374665#0 47374666 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 -619184994 120511930 42762428#1 42762428#4 1197063689 282479127#0 101611060 -372606529#7 -372606529#6 -372606529#5 -372606529#4,3.9035295989831824
86,9,47374680#2 47374680#3 47374680#4 -47374680#4 47374665#0 47374666 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,3.0342818999035512
86,9,47374680#2 47374680#3 47374665#0 47374666 659281081#0 659281081#1 100525445 -100525445 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,3.2117727666606206
87,34,619185406 120511930 -42762428#0 -697042776#1 42762429 1323419246 -100525445 526438862#0 526438862#1 526438862#2 101418589 -1200809291,1.351611291998814
87,34,619185406 120511930 -42762428#0 -697042776#1 42762429 -120511142#2 120511142#2 1323419246 -100525445 526438862#0 526438862#1 526438862#2 101418589 -1200809291,1.4683779986814869
87,34,619185406 619184994 -619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 -100525445 526438862#0 526438862#1 526438862#2 101418589 -1200809291,1.9340842811944923
87,34,619185406 120511930 -42762428#0 -697042776#1 42762429 1323419247 -1323419247 1323419246 -100525445 526438862#0 526438862#1 526438862#2 101418589 -1200809291,1.5868854016426714
88,57,-101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71223791#0 71223791#1,0.9513093502339742
88,57,-101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 101411571#1 -101411571#1 -101411571#0 120509990 120509991 282689983#0 282689983#1 71223791#0 71223791#1,0.9573568664326784
88,57,-101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -282689981#1 -282689981#0 -679068326#3 416375814 -71324343#0 -416376586 71223791#1,2.3294576289839193
88,57,-101746498#1 -101746498#0 -47374680#5 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71223791#0 71223791#1,1.2913053486333337
89,58,-1200809291 -101418591 101418591 1200809291 -101418589 1200809292 868087112 526439431#0 526439431#1 687927789#0 -71324342 71223791#0 71223791#1 101411570 282689981#1 -120511301 120509990 120509991,2.131248379831134
89,58,-1200809291 -101418591 101418591 1200809291 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991,3.15623453386617
